GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",1655,380
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",1628,371
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",1176,213
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",1270,344
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",669,170
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",1052,267
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",1739,234
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",1109,182
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",2744,267
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",1738,381
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",619,275
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",1412,327
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",713,285
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",579,277
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",2121,582
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",738,199
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",2544,360
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",586,218
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",1900,367
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",1796,332
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",1444,375
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",1494,381
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",1488,397
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",810,230
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",1268,543
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",1323,242
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",1188,177
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",1695,297
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",0,11
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",846,190
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",985,216
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",832,182
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",1643,465
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",667,282
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",1580,541
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",1123,334
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",1313,298
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",715,285
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",1388,362
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",0,11
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",2034,447
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",1245,297
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",1002,281
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",1351,360
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",2687,574
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",1538,300
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",1251,410
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",589,185
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",1768,464
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",1596,402
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",961,435
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",928,386
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",2002,639
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",1954,706
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",940,394
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",1551,546
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",4220,397
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",1071,221
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",1866,422
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",1020,248
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",1429,378
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",0,11
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",2759,734
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",794,294
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",2424,630
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",1235,462
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",3440,980
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",743,322
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",2378,619
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",2266,574
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",932,135
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",635,154
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",1642,312
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",1190,310
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",999,337
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",430,160
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",1480,314
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",1796,300
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",1252,333
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",0,11
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",1719,583
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",1428,318
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",1415,285
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",883,265
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",719,265
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",957,271
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",954,252
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",1661,483
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",946,259
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",2906,408
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",1749,357
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",1255,278
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",1622,294
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",1641,443
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",2442,437
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",622,188
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",463,102
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",1751,354
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",1446,448
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",814,243
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",723,200
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",987,188
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",1857,244
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",3509,440
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",1192,261
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",464,194
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",2009,384
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",863,274
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",1015,262
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",0,11
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",2059,459
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",1888,348
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",1476,373
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",1936,366
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",1444,331
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",1431,289
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",0,11
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",2252,394
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",2165,294
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",2050,349
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",1353,338
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",1176,264
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",823,227
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",884,223
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1911,506
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",1249,300
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",686,251
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",1417,377
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",1597,448
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",1069,471
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",1783,494
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",1063,252
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",930,314
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",1697,526
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",987,229
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",1200,684
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",2021,1426
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",870,390
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",1300,423
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",2652,1962
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",968,293
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",682,362
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",564,273
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",1289,696
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",1380,308
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",1620,425
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",838,214
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",1433,311
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",595,248
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",809,354
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",1075,270
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",2061,357
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",1354,446
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",1742,538
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",0,11
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",2442,266
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",2159,537
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",822,447
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",1608,447
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",740,342
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",1771,549
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",1297,412
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",965,383
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",1735,303
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",637,173
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",1512,316
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",1189,291
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",824,424
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",1142,599
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",1054,653
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",1122,389
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",1724,593
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",340,164
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",796,246
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",854,287
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",671,212
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1541,436
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",1418,338
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",627,213
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",733,270
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",1070,253
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",1435,310
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",1370,279
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,11
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",1664,363
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",1483,272
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",1014,257
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",1531,197
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",449,148
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",1057,227
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",855,222
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",1615,400
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",1362,342
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",983,388
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",1272,454
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",630,188
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",517,179
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",1047,251
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",681,314
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",2197,807
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",1651,529
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,11
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",830,308
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",1242,316
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",1163,260
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",1046,295
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",687,219
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",994,214
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",445,166
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",1706,355
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",1327,291
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",2139,677
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",1687,520
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",786,310
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",1513,421
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",1420,420
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",625,204
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",1259,264
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",996,227
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",1003,298
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",915,294
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",1120,288
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",1959,547
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,11
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",2065,260
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,11
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",1438,290
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",1390,303
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,11
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,11
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,11
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",1439,349
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",773,180
